DEPARTAMENTO,MUNICIPIO,CODIGO DANE,CLASE BIEN,FECHA HECHO,CANTIDAD
ANTIOQUIA,CHIGORODO,51720,MOTOCICLETA,2024-03-26,1
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2024-03-26,1
AMAZONAS,LETICIA (CT),91001,MOTOCICLETA,2024-03-26,1
QUINDIO,CALARCA,63130,MOTOCICLETA,2024-03-26,1
HUILA,PITALITO,41551,MOTOCICLETA,2024-03-26,1
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2024-03-26,1
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2024-03-26,1
PUTUMAYO,MOCOA (CT),86001,MOTOCICLETA,2024-03-26,1
RISARALDA,PUEBLO RICO,66572,MOTOCICLETA,2024-03-26,1
CUNDINAMARCA,GIRARDOT,25307,MOTOCICLETA,2024-03-26,1
VALLE,CARTAGO,76147,MOTOCICLETA,2024-03-26,1
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2024-03-26,1
VALLE,CALI (CT),76001,CAMIONETA,2024-03-26,1
NORTE DE SANTANDER,LOS PATIOS,54405,AUTOMOVIL,2024-03-26,1
NARINO,SAN ANDRES DE TUMACO,52835,AUTOMOVIL,2024-03-26,1
ANTIOQUIA,ENVIGADO,52660,VEHICULO PANEL,2024-03-26,1
VALLE,PALMIRA,76520,AUTOMOVIL,2024-03-26,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2024-03-26,1
BOLIVAR,CARTAGENA (CT),13001,AUTOMOVIL,2024-03-26,1
TOLIMA,ESPINAL,73268,AUTOMOVIL,2024-03-26,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2024-03-26,1
TOLIMA,LERIDA,73408,CAMIONETA,2024-03-26,1
SANTANDER,PUENTE NACIONAL,68572,CAMIONETA,2024-03-26,1
VALLE,JAMUNDI,76364,AUTOMOVIL,2024-03-26,1
VALLE,CALI (CT),76001,AUTOMOVIL,2024-03-26,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2024-03-27,1
ARAUCA,SARAVENA,81736,MOTOCICLETA,2024-03-27,1
VALLE,CALI (CT),76001,MOTOCICLETA,2024-03-27,1
GUAJIRA,URIBIA,44847,MOTOCICLETA,2024-03-27,1
HUILA,PITALITO,41551,MOTOCICLETA,2024-03-27,1
CAUCA,PAEZ,19517,MOTOCICLETA,2024-03-27,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2024-03-27,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2024-03-27,1
ANTIOQUIA,TURBO,58370,MOTOCICLETA,2024-03-27,1
HUILA,ALGECIRAS,41020,MOTOCICLETA,2024-03-27,1
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2024-03-27,1
NORTE DE SANTANDER,OCANA,54498,MOTOCICLETA,2024-03-27,1
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2024-03-27,1
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2024-03-27,1
VALLE,CARTAGO,76147,MOTOCICLETA,2024-03-27,1
MAGDALENA,CIENAGA,47189,MOTOCICLETA,2024-03-27,1
BOLIVAR,ACHI,13006,MOTOCICLETA,2024-03-27,1
CAUCA,SILVIA,19743,MOTOCICLETA,2024-03-27,1
VALLE,BUENAVENTURA,76109,MOTOCICLETA,2024-03-27,1
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2024-03-27,1
ATLANTICO,SABANALARGA,86380,MOTOCICLETA,2024-03-27,1
ANTIOQUIA,ENVIGADO,52660,MOTOCICLETA,2024-03-27,1
NARINO,IPIALES,52356,MOTOCICLETA,2024-03-27,1
PUTUMAYO,PUERTO ASIS,86568,MOTOCICLETA,2024-03-27,1
HUILA,LA PLATA,41396,MOTOCICLETA,2024-03-27,1
GUAJIRA,BARRANCAS,44078,MOTOCICLETA,2024-03-27,1
NARINO,EL ROSARIO,52256,MOTOCICLETA,2024-03-27,1
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2024-03-27,1
ANTIOQUIA,PUERTO BERRIO,55790,MOTOCICLETA,2024-03-27,1
CHOCO,UNION PANAMERICANA,27810,MOTOCICLETA,2024-03-27,1
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2024-03-27,1
BOYACA,SOGAMOSO,15759,MOTOCICLETA,2024-03-27,1
VALLE,FLORIDA,76275,MOTOCICLETA,2024-03-27,1
ANTIOQUIA,RIONEGRO,56150,MOTOCICLETA,2024-03-27,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2024-03-27,1
SANTANDER,FLORIDABLANCA,68276,MOTOCICLETA,2024-03-27,1
CUNDINAMARCA,MADRID,25430,VOLQUETA,2024-03-27,1
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2024-03-27,1
VALLE,CARTAGO,76147,AUTOMOVIL,2024-03-27,1
CUNDINAMARCA,SUPATA,25777,AUTOMOVIL,2024-03-27,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2024-03-27,1
CORDOBA,CERETE,23162,VEHICULO PANEL,2024-03-27,1
CORDOBA,CERETE,23162,MOTOCICLETA,2024-03-28,1
HUILA,TARQUI,41791,MOTOCICLETA,2024-03-28,1
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2024-03-28,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865,MOTOCICLETA,2024-03-28,1
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2024-03-28,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2024-03-28,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2024-03-28,1
TOLIMA,FLANDES,73275,MOTOCICLETA,2024-03-28,1
CAUCA,VILLA RICA,19845,MOTOCICLETA,2024-03-28,1
CAUCA,TOTORO,19824,MOTOCICLETA,2024-03-28,1
TOLIMA,COELLO,73200,MOTOCICLETA,2024-03-28,1
BOYACA,SOCHA,15757,MOTOCICLETA,2024-03-28,1
ANTIOQUIA,PENOL,55410,MOTOCICLETA,2024-03-28,1
AMAZONAS,LETICIA (CT),91001,MOTOCICLETA,2024-03-28,1
MAGDALENA,CIENAGA,47189,MOTOCICLETA,2024-03-28,1
SUCRE,SAN LUIS DE SINCE,70742,MOTOCICLETA,2024-03-28,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2024-03-28,1
ANTIOQUIA,SANTA ROSA DE OSOS,56860,MOTOCICLETA,2024-03-28,1
NARINO,CUMBAL,52227,MOTOCICLETA,2024-03-28,1
VALLE,ROLDANILLO,76622,MOTOCICLETA,2024-03-28,1
ANTIOQUIA,MARINILLA,54400,MOTOCICLETA,2024-03-28,1
CAUCA,PIENDAMO,19548,MOTOCICLETA,2024-03-28,1
TOLIMA,ESPINAL,73268,MOTOCICLETA,2024-03-28,1
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2024-03-28,1
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2024-03-28,1
CORDOBA,MONTELIBANO,23466,MOTOCICLETA,2024-03-28,1
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2024-03-28,1
ANTIOQUIA,ANORI,50400,MOTOCICLETA,2024-03-28,1
SANTANDER,TONA,68820,MOTOCICLETA,2024-03-28,1
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2024-03-28,1
NARINO,OLAYA HERRERA,52490,MOTOCICLETA,2024-03-28,1
SANTANDER,ENCISO,68266,MOTOCICLETA,2024-03-28,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2024-03-28,1
NARINO,SAN ANDRES DE TUMACO,52835,MOTOCICLETA,2024-03-28,1
BOLIVAR,TURBACO,13836,MOTOCICLETA,2024-03-28,1
ANTIOQUIA,CIUDAD BOLIVAR,51010,MOTOCICLETA,2024-03-28,1
CESAR,EL COPEY,20238,MOTOCICLETA,2024-03-28,1
TOLIMA,IBAGUE (CT),73001,AUTOMOVIL,2024-03-28,1
ATLANTICO,BARRANQUILLA (CT),80010,GRUA,2024-03-28,1
NARINO,IPIALES,52356,AUTOMOVIL,2024-03-28,1
CUNDINAMARCA,BITUIMA,25095,CAMIONETA,2024-03-28,1
VALLE,CALI (CT),76001,AUTOMOVIL,2024-03-28,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2024-03-28,1
CUNDINAMARCA,MADRID,25430,VEHICULO PANEL,2024-03-28,1
ANTIOQUIA,ITAGUI,53600,AUTOMOVIL,2024-03-28,1
TOLIMA,ESPINAL,73268,MOTOCICLETA,2024-03-29,1
BOLIVAR,TURBACO,13836,MOTOCICLETA,2024-03-29,1
HUILA,NEIVA (CT),41001,MOTOCICLETA,2024-03-29,1
HUILA,LA PLATA,41396,MOTOCICLETA,2024-03-29,1
PUTUMAYO,SIBUNDOY,86749,MOTOCICLETA,2024-03-29,1
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2024-03-29,1
CUNDINAMARCA,GIRARDOT,25307,MOTOCICLETA,2024-03-29,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2024-03-29,1
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2024-03-29,1
CAUCA,FLORENCIA,19290,MOTOCICLETA,2024-03-29,1
TOLIMA,COYAIMA,73217,MOTOCICLETA,2024-03-29,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2024-03-29,1
CUNDINAMARCA,ALBAN,25019,MOTOCICLETA,2024-03-29,1
NARINO,SAN ANDRES DE TUMACO,52835,MOTOCICLETA,2024-03-29,1
PUTUMAYO,SAN MIGUEL,86757,MOTOCICLETA,2024-03-29,1
SANTANDER,FLORIDABLANCA,68276,MOTOCICLETA,2024-03-29,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2024-03-29,1
NORTE DE SANTANDER,EL ZULIA,54261,MOTOCICLETA,2024-03-29,1
ANTIOQUIA,LA PINTADA,53900,MOTOCICLETA,2024-03-29,1
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2024-03-29,1
CAUCA,CALOTO,19142,MOTOCICLETA,2024-03-29,1
CHOCO,UNION PANAMERICANA,27810,MOTOCICLETA,2024-03-29,1
NARINO,TAMINANGO,52786,MOTOCICLETA,2024-03-29,1
NARINO,TUQUERRES,52838,MOTOCICLETA,2024-03-29,1
CUNDINAMARCA,SOACHA,25754,MOTOCICLETA,2024-03-29,1
CUNDINAMARCA,LA MESA,25386,MOTOCICLETA,2024-03-29,1
CHOCO,UNGUIA,27800,MOTOCICLETA,2024-03-29,1
CORDOBA,CERETE,23162,MOTOCICLETA,2024-03-29,1
PUTUMAYO,ORITO,86320,MOTOCICLETA,2024-03-29,1
NORTE DE SANTANDER,CHINACOTA,54172,MOTOCICLETA,2024-03-29,1
VALLE,CALI (CT),76001,MOTOCICLETA,2024-03-29,1
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2024-03-29,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2024-03-29,1
HUILA,NEIVA (CT),41001,AUTOMOVIL,2024-03-29,1
CESAR,LA JAGUA DE IBIRICO,20400,CAMIONETA,2024-03-29,1
CALDAS,BELALCAZAR,17088,AUTOMOVIL,2024-03-29,1
CESAR,VALLEDUPAR (CT),20001,AUTOMOVIL,2024-03-29,1
CAUCA,PUERTO TEJADA,19573,MOTOCICLETA,2024-03-30,1
HUILA,GIGANTE,41306,MOTOCICLETA,2024-03-30,1
ANTIOQUIA,BETULIA,50930,MOTOCICLETA,2024-03-30,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2024-03-30,1
GUAJIRA,URIBIA,44847,MOTOCICLETA,2024-03-30,1
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2024-03-30,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2024-03-30,1
VALLE,CALI (CT),76001,MOTOCICLETA,2024-03-30,1
GUAJIRA,MAICAO,44430,MOTOCICLETA,2024-03-30,1
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2024-03-30,1
SUCRE,SINCELEJO (CT),70001,MOTOCICLETA,2024-03-30,1
CALDAS,CHINCHINA,17174,MOTOCICLETA,2024-03-30,1
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2024-03-30,1
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2024-03-30,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2024-03-30,1
CAUCA,CALOTO,19142,MOTOCICLETA,2024-03-30,1
CHOCO,CERTEGUI,27160,MOTOCICLETA,2024-03-30,1
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2024-03-30,1
NORTE DE SANTANDER,EL ZULIA,54261,MOTOCICLETA,2024-03-30,1
CUNDINAMARCA,LA PENA,25398,MOTOCICLETA,2024-03-30,1
CAUCA,VILLA RICA,19845,MOTOCICLETA,2024-03-30,1
HUILA,LA PLATA,41396,MOTOCICLETA,2024-03-30,1
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2024-03-30,1
BOYACA,SOGAMOSO,15759,MOTOCICLETA,2024-03-30,1
TOLIMA,LIBANO,73411,MOTOCICLETA,2024-03-30,1
SANTANDER,GIRON,68307,MOTOCICLETA,2024-03-30,1
CUNDINAMARCA,LA VEGA,25402,MOTOCICLETA,2024-03-30,1
NARINO,SAN ANDRES DE TUMACO,52835,MOTOCICLETA,2024-03-30,1
SANTANDER,BARRANCABERMEJA,68081,MOTOCICLETA,2024-03-30,1
VALLE,CALI (CT),76001,CAMIONETA,2024-03-30,1
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2024-03-30,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2024-03-30,1
SANTANDER,BARRANCABERMEJA,68081,CAMIONETA,2024-03-30,1
SUCRE,SINCELEJO (CT),70001,AUTOMOVIL,2024-03-30,1
VALLE,CALIMA,76126,AUTOMOVIL,2024-03-30,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2024-03-31,1
CUNDINAMARCA,VILLAPINZON,25873,MOTOCICLETA,2024-03-31,1
ANTIOQUIA,DON MATIAS,52370,MOTOCICLETA,2024-03-31,1
VALLE,JAMUNDI,76364,MOTOCICLETA,2024-03-31,1
VALLE,PALMIRA,76520,MOTOCICLETA,2024-03-31,1
GUAJIRA,RIOHACHA (CT),44001,MOTOCICLETA,2024-03-31,1
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2024-03-31,1
CALDAS,NEIRA,17486,MOTOCICLETA,2024-03-31,1
PUTUMAYO,MOCOA (CT),86001,MOTOCICLETA,2024-03-31,1
BOLIVAR,SIMITI,13744,MOTOCICLETA,2024-03-31,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2024-03-31,1
ANTIOQUIA,FREDONIA,52820,MOTOCICLETA,2024-03-31,1
PUTUMAYO,PUERTO CAICEDO,86569,MOTOCICLETA,2024-03-31,1
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2024-03-31,1
CAUCA,FLORENCIA,19290,MOTOCICLETA,2024-03-31,1
CAUCA,MERCADERES,19450,MOTOCICLETA,2024-03-31,1
HUILA,AGRADO,41013,MOTOCICLETA,2024-03-31,1
NARINO,RICAURTE,52612,MOTOCICLETA,2024-03-31,1
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2024-03-31,1
VAUPES,MITU (CT),97001,MOTOCICLETA,2024-03-31,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2024-03-31,1
TOLIMA,HERVEO,73347,MOTOCICLETA,2024-03-31,1
HUILA,IQUIRA,41357,MOTOCICLETA,2024-03-31,1
CALDAS,RIOSUCIO,17614,MOTOCICLETA,2024-03-31,1
NARINO,POTOSI,52560,MOTOCICLETA,2024-03-31,1
TOLIMA,FRESNO,73283,MOTOCICLETA,2024-03-31,1
GUAVIARE,SAN JOSE DEL GUAVIARE (CT),95001,MOTOCICLETA,2024-03-31,1
CORDOBA,TUCHIN,23815,MOTOCICLETA,2024-03-31,1
HUILA,ISNOS,41359,MOTOCICLETA,2024-03-31,1
NARINO,TUQUERRES,52838,MOTOCICLETA,2024-03-31,1
NARINO,SAMANIEGO,52678,AUTOMOVIL,2024-03-31,1
CUNDINAMARCA,SAN JUAN DE RIO SECO,25662,CAMIONETA,2024-03-31,1
CAUCA,SANTANDER DE QUILICHAO,19698,CAMIONETA,2024-03-31,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2024-03-31,1
CUNDINAMARCA,MOSQUERA,25473,AUTOMOVIL,2024-03-31,1
CAUCA,PURACE,19585,CAMPERO,2024-03-31,1
SANTANDER,MALAGA,68432,AUTOMOVIL,2024-03-31,1
VALLE,CALI (CT),76001,CAMIONETA,2024-03-31,1
VALLE,CALI (CT),76001,AUTOMOVIL,2024-03-31,1
VALLE,YOTOCO,76890,MICROBUS,2024-03-31,1
VALLE,SAN PEDRO,76670,CAMIONETA,2024-03-31,1
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2024-03-31,1
ANTIOQUIA,EL SANTUARIO,56970,MOTOCICLETA,2024-04-01,1
META,BARRANCA DE UPIA,50110,MOTOCICLETA,2024-04-01,1
TOLIMA,COYAIMA,73217,MOTOCICLETA,2024-04-01,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2024-04-01,1
TOLIMA,FRESNO,73283,MOTOCICLETA,2024-04-01,1
VALLE,EL CERRITO,76248,MOTOCICLETA,2024-04-01,1
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2024-04-01,1
VALLE,PALMIRA,76520,MOTOCICLETA,2024-04-01,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2024-04-01,1
ANTIOQUIA,GUARNE,53180,MOTOCICLETA,2024-04-01,1
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2024-04-01,1
TOLIMA,SAN LUIS,73678,MOTOCICLETA,2024-04-01,1
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2024-04-01,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2024-04-01,1
VALLE,ULLOA,76845,MOTOCICLETA,2024-04-01,1
VALLE,CALI (CT),76001,MOTOCICLETA,2024-04-01,1
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2024-04-01,1
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2024-04-01,1
CUNDINAMARCA,SOACHA,25754,MOTOCICLETA,2024-04-01,1
VALLE,CANDELARIA,76130,MOTOCICLETA,2024-04-01,1
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2024-04-01,1
NARINO,CORDOBA,52215,MOTOCICLETA,2024-04-01,1
HUILA,PITALITO,41551,MOTOCICLETA,2024-04-01,1
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2024-04-01,1
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2024-04-01,1
BOYACA,SACHICA,15638,MOTOCICLETA,2024-04-01,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2024-04-01,1
ANTIOQUIA,ZARAGOZA,58950,MOTOCICLETA,2024-04-01,1
CALDAS,RIOSUCIO,17614,MOTOCICLETA,2024-04-01,1
META,CASTILLA LA NUEVA,50150,MOTOCICLETA,2024-04-01,1
TOLIMA,ESPINAL,73268,MOTOCICLETA,2024-04-01,1
CESAR,GAMARRA,20295,MOTOCICLETA,2024-04-01,1
CORDOBA,PLANETA RICA,23555,MOTOCICLETA,2024-04-01,1
ANTIOQUIA,CANASGORDAS,51380,MOTOCICLETA,2024-04-01,1
HUILA,LA PLATA,41396,MOTOCICLETA,2024-04-01,1
CAUCA,PUERTO TEJADA,19573,MOTOCICLETA,2024-04-01,1
NARINO,SAN ANDRES DE TUMACO,52835,MOTOCICLETA,2024-04-01,1
NARINO,TAMINANGO,52786,MOTOCICLETA,2024-04-01,1
ANTIOQUIA,MARINILLA,54400,MOTOCICLETA,2024-04-01,1
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2024-04-01,1
CORDOBA,MONTELIBANO,23466,MOTOCICLETA,2024-04-01,1
HUILA,NEIVA (CT),41001,MOTOCICLETA,2024-04-01,1
NORTE DE SANTANDER,LOS PATIOS,54405,MOTOCICLETA,2024-04-01,1
TOLIMA,CHAPARRAL,73168,MOTOCICLETA,2024-04-01,1
VALLE,BUGALAGRANDE,76113,MOTOCICLETA,2024-04-01,1
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2024-04-01,1
CASANARE,VILLANUEVA,85440,CAMIONETA,2024-04-01,1
CAUCA,TIMBIO,19807,CAMIONETA,2024-04-01,1
ANTIOQUIA,SANTAFE DE ANTIOQUIA,50420,CAMIONETA,2024-04-01,1
ATLANTICO,BARRANQUILLA (CT),80010,AUTOMOVIL,2024-04-01,1
ANTIOQUIA,MEDELLIN (CT),50010,CAMIONETA,2024-04-01,1
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2024-04-01,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2024-04-01,1
CUNDINAMARCA,CHIA,25175,AUTOMOVIL,2024-04-01,1
BOYACA,SAN JOSE DE PARE,15664,AUTOMOVIL,2024-04-01,1
NARINO,POLICARPA,52540,MOTOCICLETA,2024-04-02,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2024-04-02,1
VALLE,CALI (CT),76001,MOTOCICLETA,2024-04-02,1
CUNDINAMARCA,FUSAGASUGA,25290,MOTOCICLETA,2024-04-02,1
CASANARE,YOPAL (CT),85001,MOTOCICLETA,2024-04-02,1
VALLE,TULUA,76834,MOTOCICLETA,2024-04-02,1
ANTIOQUIA,EL SANTUARIO,56970,MOTOCICLETA,2024-04-02,1
CUNDINAMARCA,CHOCONTA,25183,MOTOCICLETA,2024-04-02,1
CORDOBA,MONTERIA (CT),23001,MOTOCICLETA,2024-04-02,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2024-04-02,1
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2024-04-02,1
CAUCA,SANTANDER DE QUILICHAO,19698,MOTOCICLETA,2024-04-02,1
NORTE DE SANTANDER,EL ZULIA,54261,MOTOCICLETA,2024-04-02,1
CAUCA,PIENDAMO,19548,MOTOCICLETA,2024-04-02,1
NARINO,SAN ANDRES DE TUMACO,52835,MOTOCICLETA,2024-04-02,1
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2024-04-02,1
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2024-04-02,1
ANTIOQUIA,REMEDIOS,56040,MOTOCICLETA,2024-04-02,1
VALLE,BUENAVENTURA,76109,MOTOCICLETA,2024-04-02,1
SANTANDER,RIONEGRO,68615,MOTOCICLETA,2024-04-02,1
HUILA,RIVERA,41615,MOTOCICLETA,2024-04-02,1
MAGDALENA,SALAMINA,47675,MOTOCICLETA,2024-04-02,1
BOYACA,AQUITANIA,15047,MOTOCICLETA,2024-04-02,1
ANTIOQUIA,SABANETA,56310,MOTOCICLETA,2024-04-02,1
MAGDALENA,REMOLINO,47605,MOTOCICLETA,2024-04-02,1
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2024-04-02,1
SANTANDER,GIRON,68307,MOTOCICLETA,2024-04-02,1
HUILA,NEIVA (CT),41001,MOTOCICLETA,2024-04-02,1
ANTIOQUIA,MARINILLA,54400,MOTOCICLETA,2024-04-02,1
ANTIOQUIA,CANASGORDAS,51380,MOTOCICLETA,2024-04-02,1
NARINO,ARBOLEDA,52051,MOTOCICLETA,2024-04-02,1
ATLANTICO,LURUACO,84210,MOTO CARRO,2024-04-02,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2024-04-02,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2024-04-02,1
RISARALDA,PUEBLO RICO,66572,MOTOCICLETA,2024-04-02,1
SANTANDER,FLORIDABLANCA,68276,MOTOCICLETA,2024-04-02,1
CAUCA,ARGELIA,19050,MOTOCICLETA,2024-04-02,1
ANTIOQUIA,SANTO DOMINGO,56900,MOTOCICLETA,2024-04-02,1
VALLE,ANDALUCIA,76036,MOTOCICLETA,2024-04-02,1
ARAUCA,TAME,81794,MOTOCICLETA,2024-04-02,1
CAQUETA,FLORENCIA (CT),18001,MOTOCICLETA,2024-04-02,1
VALLE,JAMUNDI,76364,AUTOMOVIL,2024-04-02,1
NARINO,PASTO (CT),52001,AUTOMOVIL,2024-04-02,1
META,VILLAVICENCIO (CT),50001,AUTOMOVIL,2024-04-02,1
NARINO,IPIALES,52356,CAMIONETA,2024-04-02,1
CAUCA,POPAYAN (CT),19001,CAMIONETA,2024-04-02,1
BOLIVAR,CARTAGENA (CT),13001,AUTOMOVIL,2024-04-02,1
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2024-04-02,1
NORTE DE SANTANDER,CUCUTA (CT),54001,CAMIONETA,2024-04-02,1
BOLIVAR,CARTAGENA (CT),13001,MOTOCICLETA,2024-04-03,1
ATLANTICO,GALAPA,82960,MOTOCICLETA,2024-04-03,1
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2024-04-03,1
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2024-04-03,1
VALLE,CALI (CT),76001,MOTOCICLETA,2024-04-03,1
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2024-04-03,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865,MOTOCICLETA,2024-04-03,1
ANTIOQUIA,GUARNE,53180,MOTOCICLETA,2024-04-03,1
HUILA,TESALIA,41797,MOTOCICLETA,2024-04-03,1
VALLE,BUENAVENTURA,76109,MOTOCICLETA,2024-04-03,1
NARINO,PASTO (CT),52001,MOTOCICLETA,2024-04-03,1
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2024-04-03,1
ANTIOQUIA,SANTAFE DE ANTIOQUIA,50420,MOTOCICLETA,2024-04-03,1
TOLIMA,VILLARRICA,73873,MOTOCICLETA,2024-04-03,1
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2024-04-03,1
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2024-04-03,1
SUCRE,SAN MARCOS,70708,MOTOCICLETA,2024-04-03,1
CASANARE,YOPAL (CT),85001,MOTOCICLETA,2024-04-03,1
CORDOBA,MONTERIA (CT),23001,MOTOCICLETA,2024-04-03,1
ANTIOQUIA,LA PINTADA,53900,MOTOCICLETA,2024-04-03,1
VALLE,SAN PEDRO,76670,MOTOCICLETA,2024-04-03,1
VALLE,PALMIRA,76520,MOTOCICLETA,2024-04-03,1
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2024-04-03,1
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2024-04-03,1
CAUCA,PAEZ,19517,MOTOCICLETA,2024-04-03,1
HUILA,GIGANTE,41306,MOTOCICLETA,2024-04-03,1
QUINDIO,LA TEBAIDA,63401,MOTOCICLETA,2024-04-03,1
CAUCA,LA VEGA,19397,MOTOCICLETA,2024-04-03,1
AMAZONAS,LETICIA (CT),91001,MOTOCICLETA,2024-04-03,1
ANTIOQUIA,NECOCLI,54900,MOTOCICLETA,2024-04-03,1
NARINO,SAN ANDRES DE TUMACO,52835,MOTOCICLETA,2024-04-03,1
CAUCA,PIENDAMO,19548,MOTOCICLETA,2024-04-03,1
TOLIMA,LERIDA,73408,MOTOCICLETA,2024-04-03,1
GUAJIRA,FONSECA,44279,MOTOCICLETA,2024-04-03,1
