AÑO,CODIGO_DANE_MUNICIPIO,DEPARTAMENTO,MUNICIPIO,AÑO_std,VEHICULOS_REGISTRADOS_std,VEHICULOS_HURTADOS_std,VEHICULOS_RECUPERADOS_std,TIPO_VEHICULO_AUTOMOTOR,TIPO_VEHICULO_MOTOCICLETA,DEPARTAMENTO_AMAZONAS,DEPARTAMENTO_ANTIOQUIA,DEPARTAMENTO_ARAUCA,DEPARTAMENTO_ATLANTICO,DEPARTAMENTO_BOGOTA D.C.,DEPARTAMENTO_BOLIVAR,DEPARTAMENTO_BOYACA,DEPARTAMENTO_CALDAS,DEPARTAMENTO_CAQUETA,DEPARTAMENTO_CASANARE,DEPARTAMENTO_CAUCA,DEPARTAMENTO_CESAR,DEPARTAMENTO_CHOCO,DEPARTAMENTO_CORDOBA,DEPARTAMENTO_CUNDINAMARCA,DEPARTAMENTO_GUAINIA,DEPARTAMENTO_GUAVIARE,DEPARTAMENTO_HUILA,DEPARTAMENTO_LA GUAJIRA,DEPARTAMENTO_MAGDALENA,DEPARTAMENTO_META,DEPARTAMENTO_NARINO,DEPARTAMENTO_NORTE DE SANTANDER,DEPARTAMENTO_PUTUMAYO,DEPARTAMENTO_QUINDIO,DEPARTAMENTO_RISARALDA,DEPARTAMENTO_SAN ANDRES ISLAS,DEPARTAMENTO_SANTANDER,DEPARTAMENTO_SUCRE,DEPARTAMENTO_TOLIMA,DEPARTAMENTO_VALLE DEL CAUCA,DEPARTAMENTO_VAUPES,DEPARTAMENTO_VICHADA,TIPO_VEHICULO_ORDINAL,AÑO_BIN_ORDINAL,REGISTRADOS_BIN_ORDINAL,PCA_1,PCA_2,PCA_3,PCA_4
2009,68444,SANTANDER,MATANZA,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,68500,SANTANDER,OIBA,0.30288855529725967,-0.19178322319849375,-0.08836285663434217,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,-0.17835094841477245,0.27056960943275743,-0.2502320296465762,-0.10086871901469131
2009,68500,SANTANDER,OIBA,0.30288855529725967,-0.19870602174400762,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.18487481319826848,0.2710494994127484,-0.25470665927855474,-0.0957344546406237
2009,68547,SANTANDER,PIEDECUESTA,0.30288855529725967,-0.13178563580404032,-0.01771497884108682,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,-0.11288002501606606,0.26049518044982267,-0.21493759226713516,-0.15524886143729869
2009,68547,SANTANDER,PIEDECUESTA,0.30288855529725967,-0.1460927527981023,-0.024137513185928217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.12228004487144788,0.25878277822271245,-0.2257786166750329,-0.14915607560396876
2009,68549,SANTANDER,PINCHOTE,0.30288855529725967,-0.19962906155007612,-0.08194032228950078,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.17757939377504792,0.265705135038564,-0.25849018956643594,-0.1040859404702343
2009,68572,SANTANDER,PUENTE NACIONAL,0.30288855529725967,-0.19778298193793908,-0.05625018491013519,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,-0.16155047739266393,0.25611255239374586,-0.2628740527542387,-0.12126817285908664
2009,68572,SANTANDER,PUENTE NACIONAL,0.30288855529725967,-0.19916754164704187,-0.06909525359981798,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.1697446952758488,0.2607718254532111,-0.2610800208338323,-0.11261714907345657
2009,68575,SANTANDER,PUERTO WILCHES,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,68615,SANTANDER,RIONEGRO,0.30288855529725967,-0.19962906155007612,-0.06909525359981798,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.16992445496784164,0.26063480719026727,-0.2614779205073272,-0.11255724148225268
2009,68655,SANTANDER,SABANA DE TORRES,0.30288855529725967,-0.19962906155007612,-0.06909525359981798,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,-0.16992445496784164,0.26063480719026727,-0.2614779205073272,-0.11255724148225268
2009,68655,SANTANDER,SABANA DE TORRES,0.30288855529725967,-0.19962906155007612,-0.07551778794465938,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.1737519243714448,0.26316997111441565,-0.25998405503688155,-0.10832159097624348
2009,68679,SANTANDER,SAN GIL,0.30288855529725967,-0.1008638023007451,-0.08194032228950078,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,-0.1391108196885758,0.2950270433085428,-0.17333965943851723,-0.11690616498786768
2009,68679,SANTANDER,SAN GIL,0.30288855529725967,0.16866382107126107,-0.0498276505652938,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.01499381254672964,0.36236988924699537,0.051564422530303675,-0.17307045078098796
2009,68689,SANTANDER,SAN VICENTE DE CHUCURI,0.30288855529725967,-0.19732146203490483,-0.08836285663434217,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,-0.18050806471868677,0.26892539027743156,-0.2550068257285155,-0.10014982792024459
2009,68689,SANTANDER,SAN VICENTE DE CHUCURI,0.30288855529725967,-0.127631956676732,-0.06909525359981798,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.14188194301695542,0.2820096562095042,-0.19940557144211546,-0.1219028257100602
2009,68745,SANTANDER,SIMACOTA,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,68755,SANTANDER,SOCORRO,0.30288855529725967,-0.15855379018002724,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,-0.16923571999488962,0.28297008828886133,-0.22008938768449435,-0.1009464150753625
2009,68755,SANTANDER,SOCORRO,0.30288855529725967,0.05328384531269679,-0.07551778794465938,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.07524361315935729,0.33825597920763234,-0.04193503396165053,-0.1411509509559776
2009,68770,SANTANDER,SUAITA,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,68855,SANTANDER,VALLE DE SAN JOSE,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,68861,SANTANDER,VELEZ,0.30288855529725967,-0.16547658872554108,-0.08194032228950078,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,-0.16427717656757626,0.2758444864964072,-0.22904561372780985,-0.10851910221932248
2009,68861,SANTANDER,VELEZ,0.30288855529725967,-0.06348069015497027,-0.06909525359981798,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.11689534582994783,0.30105519475869597,-0.1440975168263178,-0.1302299808874015
2009,68895,SANTANDER,ZAPATOCA,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,70001,SUCRE,SINCELEJO,0.30288855529725967,0.030669370064018184,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-0.09553424627781686,0.3391475760958301,-0.056950521551566,-0.12550852746895919
2009,70001,SUCRE,SINCELEJO,0.30288855529725967,-0.12393979745245795,0.7080314021259909,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.3226799323549672,-0.023649032508898923,-0.3769800959780793,-0.6348957976668036
2009,70215,SUCRE,COROZAL,0.30288855529725967,-0.07686476734296373,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-0.13741825451215334,0.30722232082991857,-0.14966114547588868,-0.1115500587184518
2009,70215,SUCRE,COROZAL,0.30288855529725967,3.2640778107220236,-0.011292444496245425,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.213619258071004,1.2661403952663473,2.7113143398382404,-0.6002845680215625
2009,70221,SUCRE,COVENAS,0.30288855529725967,-0.19962906155007612,-0.08194032228950078,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.17757939377504792,0.265705135038564,-0.25849018956643594,-0.1040859404702343
2009,70235,SUCRE,GALERAS,0.30288855529725967,-0.19962906155007612,-0.08194032228950078,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.17757939377504792,0.265705135038564,-0.25849018956643594,-0.1040859404702343
2009,70418,SUCRE,LOS PALMITOS,0.30288855529725967,-0.19962906155007612,-0.08194032228950078,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-0.17757939377504792,0.265705135038564,-0.25849018956643594,-0.1040859404702343
2009,70418,SUCRE,LOS PALMITOS,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,70473,SUCRE,MORROA,0.30288855529725967,-0.19962906155007612,-0.06909525359981798,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.16992445496784164,0.26063480719026727,-0.2614779205073272,-0.11255724148225268
2009,70508,SUCRE,OVEJAS,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,70670,SUCRE,SAMPUES,0.30288855529725967,-0.18116826542870584,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-0.1780439449025398,0.2762561934046138,-0.23958647168574676,-0.09801094310637169
2009,70670,SUCRE,SAMPUES,0.30288855529725967,-0.0847106056945461,-0.07551778794465938,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.12899176106522256,0.29728751858742836,-0.16090703633663975,-0.12323858118601318
2009,70702,SUCRE,SAN JUAN DE BETULIA,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,70708,SUCRE,SAN MARCOS,0.30288855529725967,-0.19962906155007612,-0.06909525359981798,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.16992445496784164,0.26063480719026727,-0.2614779205073272,-0.11255724148225268
2009,70713,SUCRE,SAN ONOFRE,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,70713,SUCRE,SAN ONOFRE,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,70717,SUCRE,SAN PEDRO,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,70742,SUCRE,SAN LUIS DE SINCE,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,70820,SUCRE,SANTIAGO DE TOLU,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,73001,TOLIMA,IBAGUE,0.30288855529725967,0.7160264260698901,0.05293289895216853,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,0.259440692614453,0.48431092631199923,0.4995715877681807,-0.3118912620449537
2009,73001,TOLIMA,IBAGUE,0.30288855529725967,1.5601463287195463,1.5108481952311652,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.457056723887307,0.1594351184545756,0.888222628799277,-1.3829549112209631
2009,73026,TOLIMA,ALVARADO,0.30288855529725967,-0.17886066591353456,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.17714514644257548,0.27694128471933294,-0.237596973318272,-0.09831048106239115
2009,73026,TOLIMA,ALVARADO,0.30288855529725967,-0.1825528251378086,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.17475575457491524,0.273309974691634,-0.24227403617667725,-0.1020668708387692
2009,73055,TOLIMA,ARMERO,0.30288855529725967,-0.18393738484691138,-0.06267271925497658,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.15998515603648125,0.262758264206209,-0.2494431970789447,-0.11882975008919429
2009,73055,TOLIMA,ARMERO,0.30288855529725967,-0.042712294518428694,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.12411603730468167,0.3173616722877617,-0.12021656963726261,-0.11598322046753999
2009,73124,TOLIMA,CAJAMARCA,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,73148,TOLIMA,CARMEN DE APICALA,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,73168,TOLIMA,CHAPARRAL,0.30288855529725967,-0.19086018339242522,-0.08836285663434217,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.1779914290307867,0.27084364595864513,-0.24943623029958628,-0.1009885341970991
2009,73168,TOLIMA,CHAPARRAL,0.30288855529725967,-0.18439890474994564,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.17547479334288668,0.2727619016398587,-0.24386563487065704,-0.10182724047395363
2009,73200,TOLIMA,COELLO,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,73217,TOLIMA,COYAIMA,0.30288855529725967,-0.19962906155007612,-0.07551778794465938,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.1737519243714448,0.26316997111441565,-0.25998405503688155,-0.10832159097624348
2009,73217,TOLIMA,COYAIMA,0.30288855529725967,-0.19962906155007612,-0.08194032228950078,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.17757939377504792,0.265705135038564,-0.25849018956643594,-0.1040859404702343
2009,73268,TOLIMA,ESPINAL,0.30288855529725967,-0.14563123289506805,-0.06267271925497658,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.14506510160107383,0.2741307800305466,-0.21641752417886406,-0.12380208015911752
2009,73268,TOLIMA,ESPINAL,0.30288855529725967,0.6731050750877041,-0.03698258187561101,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.1891384696086731,0.5070605227963007,0.4834810347193897,-0.24702074897886286
2009,73275,TOLIMA,FLANDES,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,73275,TOLIMA,FLANDES,0.30288855529725967,-0.19962906155007612,-0.06909525359981798,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.16992445496784164,0.26063480719026727,-0.2614779205073272,-0.11255724148225268
2009,73283,TOLIMA,FRESNO,0.30288855529725967,-0.1687072280467809,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.17319043321873256,0.27995568650409713,-0.22884318050138314,-0.09962844806887683
2009,73283,TOLIMA,FRESNO,0.30288855529725967,-0.14055451396169122,-0.06909525359981798,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.1469152143927555,0.278173144847077,-0.210546762299974,-0.12022541315635116
2009,73319,TOLIMA,GUAMO,0.30288855529725967,-0.17978370571960306,-0.08194032228950078,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.16984972701935494,0.27159692034514854,-0.2413805036061532,-0.10666196689200175
2009,73319,TOLIMA,GUAMO,0.30288855529725967,-0.1848604246529799,-0.05625018491013519,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.15651720601686384,0.259949063756173,-0.25173286189638017,-0.12294558541279568
2009,73349,TOLIMA,HONDA,0.30288855529725967,-0.18855258387725396,-0.08194032228950078,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.1732651611672193,0.26899357334921586,-0.2489405974025572,-0.10552372265912775
2009,73349,TOLIMA,HONDA,0.30288855529725967,-0.12532435716156073,-0.09478539097918356,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.15629302217140367,0.2928354032208168,-0.19144061119285816,-0.1052597616420429
2009,73352,TOLIMA,ICONONZO,0.30288855529725967,-0.19962906155007612,-0.08194032228950078,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.17757939377504792,0.265705135038564,-0.25849018956643594,-0.1040859404702343
2009,73408,TOLIMA,LERIDA,0.30288855529725967,-0.19962906155007612,-0.08194032228950078,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.17757939377504792,0.265705135038564,-0.25849018956643594,-0.1040859404702343
2009,73408,TOLIMA,LERIDA,0.30288855529725967,-0.19962906155007612,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.18140686317865107,0.2682402989627124,-0.25699632409599027,-0.09985028996422511
2009,73411,TOLIMA,LIBANO,0.30288855529725967,-0.1825528251378086,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.17858322397851836,0.27584513861578236,-0.2407801707062316,-0.09783122033276001
2009,73411,TOLIMA,LIBANO,0.30288855529725967,-0.06348069015497027,-0.08836285663434217,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.12837775404075724,0.3086606865311411,-0.13961592041498086,-0.11752302936937394
2009,73443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,0.30288855529725967,-0.17563002659229474,-0.09478539097918356,-0.2036596804051062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,-0.17588682859862545,0.27790041255993975,-0.23481167560380733,-0.09872983420081842
2009,73443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,0.30288855529725967,-0.17793762610746602,-0.06909525359981798,-0.2036596804051062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,-0.1614757494441772,0.26707466554862713,-0.2427766358530647,-0.11537289826883572
