AÑO,CODIGO_DANE_MUNICIPIO,DEPARTAMENTO,MUNICIPIO,TIPO_VEHICULO,VEHICULOS_REGISTRADOS,VEHICULOS_HURTADOS,VEHICULOS_RECUPERADOS
2012,70221,SUCRE,COVENAS,MOTOCICLETA,0.0,2.0,2.0
2012,70230,SUCRE,CHALAN,AUTOMOTOR,0.0,1.0,0.0
2012,70233,SUCRE,EL ROBLE,MOTOCICLETA,0.0,2.0,0.0
2012,70235,SUCRE,GALERAS,AUTOMOTOR,0.0,1.0,0.0
2012,70235,SUCRE,GALERAS,MOTOCICLETA,0.0,0.0,1.0
2012,70265,SUCRE,GUARANDA,MOTOCICLETA,0.0,1.0,2.0
2012,70400,SUCRE,LA UNION,MOTOCICLETA,0.0,0.0,3.0
2012,70418,SUCRE,LOS PALMITOS,MOTOCICLETA,0.0,1.0,2.0
2012,70429,SUCRE,MAJAGUAL,MOTOCICLETA,0.0,2.0,7.0
2012,70473,SUCRE,MORROA,MOTOCICLETA,0.0,4.0,0.0
2012,70508,SUCRE,OVEJAS,AUTOMOTOR,0.0,1.0,0.0
2012,70508,SUCRE,OVEJAS,MOTOCICLETA,0.0,2.0,2.0
2012,70523,SUCRE,PALMITO,AUTOMOTOR,0.0,1.0,1.0
2012,70670,SUCRE,SAMPUES,AUTOMOTOR,545.0,1.0,6.0
2012,70670,SUCRE,SAMPUES,MOTOCICLETA,179.0,6.0,2.0
2012,70702,SUCRE,SAN JUAN DE BETULIA,AUTOMOTOR,0.0,2.0,0.0
2012,70702,SUCRE,SAN JUAN DE BETULIA,MOTOCICLETA,0.0,3.0,0.0
2012,70708,SUCRE,SAN MARCOS,AUTOMOTOR,0.0,0.0,1.0
2012,70708,SUCRE,SAN MARCOS,MOTOCICLETA,0.0,2.0,2.0
2012,70713,SUCRE,SAN ONOFRE,MOTOCICLETA,0.0,1.0,4.0
2012,70717,SUCRE,SAN PEDRO,MOTOCICLETA,0.0,1.0,3.0
2012,70742,SUCRE,SAN LUIS DE SINCE,AUTOMOTOR,0.0,0.0,2.0
2012,70742,SUCRE,SAN LUIS DE SINCE,MOTOCICLETA,0.0,3.0,4.0
2012,70771,SUCRE,SUCRE,MOTOCICLETA,0.0,1.0,0.0
2012,70820,SUCRE,SANTIAGO DE TOLU,AUTOMOTOR,0.0,0.0,2.0
2012,70820,SUCRE,SANTIAGO DE TOLU,MOTOCICLETA,0.0,1.0,4.0
2012,70823,SUCRE,SAN JOSE DE TOLUVIEJO,AUTOMOTOR,0.0,0.0,1.0
2012,70823,SUCRE,SAN JOSE DE TOLUVIEJO,MOTOCICLETA,0.0,0.0,1.0
2012,73001,TOLIMA,IBAGUE,AUTOMOTOR,3872.0,37.0,28.0
2012,73001,TOLIMA,IBAGUE,MOTOCICLETA,6326.0,367.0,63.0
2012,73026,TOLIMA,ALVARADO,AUTOMOTOR,100.0,2.0,1.0
2012,73026,TOLIMA,ALVARADO,MOTOCICLETA,84.0,2.0,2.0
2012,73030,TOLIMA,AMBALEMA,AUTOMOTOR,0.0,2.0,0.0
2012,73030,TOLIMA,AMBALEMA,MOTOCICLETA,0.0,3.0,1.0
2012,73043,TOLIMA,ANZOATEGUI,MOTOCICLETA,0.0,2.0,0.0
2012,73055,TOLIMA,ARMERO,AUTOMOTOR,37.0,2.0,0.0
2012,73055,TOLIMA,ARMERO,MOTOCICLETA,6.0,3.0,2.0
2012,73067,TOLIMA,ATACO,MOTOCICLETA,0.0,2.0,0.0
2012,73124,TOLIMA,CAJAMARCA,AUTOMOTOR,0.0,0.0,4.0
2012,73124,TOLIMA,CAJAMARCA,MOTOCICLETA,0.0,1.0,0.0
2012,73148,TOLIMA,CARMEN DE APICALA,AUTOMOTOR,0.0,0.0,1.0
2012,73148,TOLIMA,CARMEN DE APICALA,MOTOCICLETA,0.0,5.0,1.0
2012,73168,TOLIMA,CHAPARRAL,AUTOMOTOR,25.0,1.0,0.0
2012,73168,TOLIMA,CHAPARRAL,MOTOCICLETA,77.0,11.0,7.0
2012,73200,TOLIMA,COELLO,AUTOMOTOR,0.0,4.0,2.0
2012,73200,TOLIMA,COELLO,MOTOCICLETA,0.0,1.0,1.0
2012,73217,TOLIMA,COYAIMA,AUTOMOTOR,0.0,1.0,1.0
2012,73217,TOLIMA,COYAIMA,MOTOCICLETA,0.0,13.0,5.0
2012,73226,TOLIMA,CUNDAY,MOTOCICLETA,0.0,1.0,0.0
2012,73268,TOLIMA,ESPINAL,AUTOMOTOR,277.0,3.0,1.0
2012,73268,TOLIMA,ESPINAL,MOTOCICLETA,7523.0,73.0,10.0
2012,73270,TOLIMA,FALAN,MOTOCICLETA,0.0,0.0,1.0
2012,73275,TOLIMA,FLANDES,AUTOMOTOR,0.0,1.0,1.0
2012,73275,TOLIMA,FLANDES,MOTOCICLETA,0.0,8.0,2.0
2012,73283,TOLIMA,FRESNO,AUTOMOTOR,50.0,0.0,0.0
2012,73283,TOLIMA,FRESNO,MOTOCICLETA,377.0,8.0,7.0
2012,73319,TOLIMA,GUAMO,AUTOMOTOR,42.0,5.0,2.0
2012,73319,TOLIMA,GUAMO,MOTOCICLETA,335.0,22.0,2.0
2012,73347,TOLIMA,HERVEO,MOTOCICLETA,0.0,1.0,0.0
2012,73349,TOLIMA,HONDA,AUTOMOTOR,62.0,4.0,2.0
2012,73349,TOLIMA,HONDA,MOTOCICLETA,617.0,8.0,6.0
2012,73352,TOLIMA,ICONONZO,AUTOMOTOR,0.0,0.0,2.0
2012,73352,TOLIMA,ICONONZO,MOTOCICLETA,0.0,5.0,1.0
2012,73408,TOLIMA,LERIDA,AUTOMOTOR,0.0,6.0,5.0
2012,73408,TOLIMA,LERIDA,MOTOCICLETA,0.0,3.0,1.0
2012,73411,TOLIMA,LIBANO,AUTOMOTOR,57.0,2.0,0.0
2012,73411,TOLIMA,LIBANO,MOTOCICLETA,495.0,5.0,1.0
2012,73443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,AUTOMOTOR,72.0,8.0,1.0
2012,73443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,MOTOCICLETA,169.0,19.0,5.0
2012,73449,TOLIMA,MELGAR,AUTOMOTOR,78.0,9.0,1.0
2012,73449,TOLIMA,MELGAR,MOTOCICLETA,538.0,26.0,9.0
2012,73461,TOLIMA,MURILLO,MOTOCICLETA,0.0,1.0,0.0
2012,73483,TOLIMA,NATAGAIMA,AUTOMOTOR,0.0,4.0,1.0
2012,73483,TOLIMA,NATAGAIMA,MOTOCICLETA,0.0,1.0,1.0
2012,73504,TOLIMA,ORTEGA,AUTOMOTOR,17.0,4.0,0.0
2012,73504,TOLIMA,ORTEGA,MOTOCICLETA,106.0,10.0,7.0
2012,73547,TOLIMA,PIEDRAS,MOTOCICLETA,0.0,2.0,0.0
2012,73555,TOLIMA,PLANADAS,AUTOMOTOR,0.0,1.0,0.0
2012,73555,TOLIMA,PLANADAS,MOTOCICLETA,0.0,7.0,5.0
2012,73563,TOLIMA,PRADO,MOTOCICLETA,0.0,2.0,1.0
2012,73585,TOLIMA,PURIFICACION,AUTOMOTOR,27.0,1.0,0.0
2012,73585,TOLIMA,PURIFICACION,MOTOCICLETA,203.0,10.0,3.0
2012,73616,TOLIMA,RIOBLANCO,MOTOCICLETA,0.0,3.0,0.0
2012,73624,TOLIMA,ROVIRA,MOTOCICLETA,0.0,4.0,0.0
2012,73671,TOLIMA,SALDANA,MOTOCICLETA,0.0,1.0,1.0
2012,73678,TOLIMA,SAN LUIS,AUTOMOTOR,0.0,1.0,0.0
2012,73678,TOLIMA,SAN LUIS,MOTOCICLETA,0.0,5.0,2.0
2012,73770,TOLIMA,SUAREZ,AUTOMOTOR,0.0,2.0,1.0
2012,73770,TOLIMA,SUAREZ,MOTOCICLETA,0.0,1.0,3.0
2012,73854,TOLIMA,VALLE DE SAN JUAN,MOTOCICLETA,0.0,1.0,1.0
2012,73861,TOLIMA,VENADILLO,AUTOMOTOR,0.0,4.0,1.0
2012,73861,TOLIMA,VENADILLO,MOTOCICLETA,0.0,2.0,0.0
2012,73870,TOLIMA,VILLAHERMOSA,MOTOCICLETA,0.0,1.0,0.0
2012,76001,VALLE DEL CAUCA,CALI,AUTOMOTOR,19794.0,1651.0,327.0
2012,76001,VALLE DEL CAUCA,CALI,MOTOCICLETA,26483.0,2952.0,304.0
2012,76020,VALLE DEL CAUCA,ALCALA,AUTOMOTOR,0.0,2.0,0.0
2012,76020,VALLE DEL CAUCA,ALCALA,MOTOCICLETA,0.0,13.0,2.0
2012,76036,VALLE DEL CAUCA,ANDALUCIA,AUTOMOTOR,306.0,3.0,2.0
2012,76036,VALLE DEL CAUCA,ANDALUCIA,MOTOCICLETA,390.0,7.0,5.0
2012,76041,VALLE DEL CAUCA,ANSERMANUEVO,AUTOMOTOR,0.0,1.0,0.0
2012,76041,VALLE DEL CAUCA,ANSERMANUEVO,MOTOCICLETA,0.0,5.0,5.0
2012,76054,VALLE DEL CAUCA,ARGELIA,MOTOCICLETA,0.0,0.0,1.0
2012,76100,VALLE DEL CAUCA,BOLIVAR,MOTOCICLETA,0.0,1.0,0.0
2012,76109,VALLE DEL CAUCA,BUENAVENTURA,AUTOMOTOR,145.0,8.0,7.0
2012,76109,VALLE DEL CAUCA,BUENAVENTURA,MOTOCICLETA,34.0,58.0,23.0
2012,76111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,AUTOMOTOR,455.0,31.0,10.0
2012,76111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,MOTOCICLETA,2607.0,65.0,37.0
2012,76113,VALLE DEL CAUCA,BUGALAGRANDE,AUTOMOTOR,3.0,1.0,2.0
2012,76113,VALLE DEL CAUCA,BUGALAGRANDE,MOTOCICLETA,0.0,4.0,4.0
2012,76122,VALLE DEL CAUCA,CAICEDONIA,AUTOMOTOR,88.0,2.0,1.0
2012,76122,VALLE DEL CAUCA,CAICEDONIA,MOTOCICLETA,538.0,5.0,6.0
2012,76126,VALLE DEL CAUCA,CALIMA,AUTOMOTOR,0.0,2.0,1.0
2012,76126,VALLE DEL CAUCA,CALIMA,MOTOCICLETA,0.0,5.0,2.0
2012,76130,VALLE DEL CAUCA,CANDELARIA,AUTOMOTOR,264.0,32.0,17.0
2012,76130,VALLE DEL CAUCA,CANDELARIA,MOTOCICLETA,232.0,37.0,22.0
2012,76147,VALLE DEL CAUCA,CARTAGO,AUTOMOTOR,327.0,27.0,19.0
2012,76147,VALLE DEL CAUCA,CARTAGO,MOTOCICLETA,3372.0,69.0,29.0
2012,76233,VALLE DEL CAUCA,DAGUA,AUTOMOTOR,4.0,10.0,7.0
2012,76233,VALLE DEL CAUCA,DAGUA,MOTOCICLETA,0.0,6.0,11.0
2012,76243,VALLE DEL CAUCA,EL AGUILA,MOTOCICLETA,0.0,1.0,1.0
2012,76246,VALLE DEL CAUCA,EL CAIRO,MOTOCICLETA,0.0,1.0,0.0
2012,76248,VALLE DEL CAUCA,EL CERRITO,AUTOMOTOR,280.0,8.0,3.0
2012,76248,VALLE DEL CAUCA,EL CERRITO,MOTOCICLETA,638.0,25.0,15.0
2012,76275,VALLE DEL CAUCA,FLORIDA,AUTOMOTOR,66.0,5.0,6.0
2012,76275,VALLE DEL CAUCA,FLORIDA,MOTOCICLETA,2672.0,35.0,15.0
2012,76306,VALLE DEL CAUCA,GINEBRA,AUTOMOTOR,50.0,2.0,1.0
2012,76306,VALLE DEL CAUCA,GINEBRA,MOTOCICLETA,40.0,6.0,0.0
2012,76318,VALLE DEL CAUCA,GUACARI,AUTOMOTOR,1576.0,6.0,0.0
2012,76318,VALLE DEL CAUCA,GUACARI,MOTOCICLETA,8932.0,3.0,2.0
2012,76364,VALLE DEL CAUCA,JAMUNDI,AUTOMOTOR,383.0,28.0,20.0
2012,76364,VALLE DEL CAUCA,JAMUNDI,MOTOCICLETA,1345.0,49.0,25.0
2012,76377,VALLE DEL CAUCA,LA CUMBRE,AUTOMOTOR,2.0,1.0,0.0
2012,76377,VALLE DEL CAUCA,LA CUMBRE,MOTOCICLETA,0.0,7.0,4.0
2012,76400,VALLE DEL CAUCA,LA UNION,AUTOMOTOR,73.0,8.0,1.0
2012,76400,VALLE DEL CAUCA,LA UNION,MOTOCICLETA,647.0,22.0,4.0
2012,76403,VALLE DEL CAUCA,LA VICTORIA,AUTOMOTOR,0.0,2.0,1.0
2012,76403,VALLE DEL CAUCA,LA VICTORIA,MOTOCICLETA,0.0,1.0,0.0
2012,76497,VALLE DEL CAUCA,OBANDO,AUTOMOTOR,0.0,2.0,1.0
2012,76497,VALLE DEL CAUCA,OBANDO,MOTOCICLETA,0.0,4.0,2.0
2012,76520,VALLE DEL CAUCA,PALMIRA,AUTOMOTOR,374.0,35.0,53.0
2012,76520,VALLE DEL CAUCA,PALMIRA,MOTOCICLETA,246.0,277.0,95.0
2012,76563,VALLE DEL CAUCA,PRADERA,AUTOMOTOR,177.0,12.0,6.0
2012,76563,VALLE DEL CAUCA,PRADERA,MOTOCICLETA,4632.0,35.0,18.0
2012,76606,VALLE DEL CAUCA,RESTREPO,MOTOCICLETA,0.0,2.0,0.0
2012,76616,VALLE DEL CAUCA,RIOFRIO,AUTOMOTOR,0.0,2.0,0.0
2012,76616,VALLE DEL CAUCA,RIOFRIO,MOTOCICLETA,0.0,5.0,1.0
2012,76622,VALLE DEL CAUCA,ROLDANILLO,AUTOMOTOR,74.0,3.0,4.0
2012,76622,VALLE DEL CAUCA,ROLDANILLO,MOTOCICLETA,740.0,12.0,10.0
2012,76670,VALLE DEL CAUCA,SAN PEDRO,AUTOMOTOR,0.0,2.0,1.0
2012,76670,VALLE DEL CAUCA,SAN PEDRO,MOTOCICLETA,0.0,5.0,1.0
2012,76736,VALLE DEL CAUCA,SEVILLA,AUTOMOTOR,49.0,5.0,3.0
2012,76736,VALLE DEL CAUCA,SEVILLA,MOTOCICLETA,211.0,7.0,6.0
2012,76823,VALLE DEL CAUCA,TORO,AUTOMOTOR,0.0,0.0,1.0
2012,76823,VALLE DEL CAUCA,TORO,MOTOCICLETA,0.0,2.0,2.0
2012,76828,VALLE DEL CAUCA,TRUJILLO,AUTOMOTOR,0.0,0.0,1.0
2012,76828,VALLE DEL CAUCA,TRUJILLO,MOTOCICLETA,0.0,0.0,1.0
2012,76834,VALLE DEL CAUCA,TULUA,AUTOMOTOR,724.0,26.0,16.0
2012,76834,VALLE DEL CAUCA,TULUA,MOTOCICLETA,5496.0,195.0,63.0
2012,76845,VALLE DEL CAUCA,ULLOA,MOTOCICLETA,0.0,4.0,0.0
2012,76863,VALLE DEL CAUCA,VERSALLES,MOTOCICLETA,0.0,1.0,1.0
2012,76869,VALLE DEL CAUCA,VIJES,AUTOMOTOR,5.0,0.0,0.0
2012,76869,VALLE DEL CAUCA,VIJES,MOTOCICLETA,1.0,1.0,3.0
2012,76890,VALLE DEL CAUCA,YOTOCO,AUTOMOTOR,14.0,2.0,2.0
2012,76890,VALLE DEL CAUCA,YOTOCO,MOTOCICLETA,13.0,2.0,3.0
2012,76892,VALLE DEL CAUCA,YUMBO,AUTOMOTOR,321.0,38.0,11.0
2012,76892,VALLE DEL CAUCA,YUMBO,MOTOCICLETA,863.0,67.0,30.0
2012,76895,VALLE DEL CAUCA,ZARZAL,AUTOMOTOR,57.0,10.0,5.0
2012,76895,VALLE DEL CAUCA,ZARZAL,MOTOCICLETA,1094.0,14.0,1.0
2012,80010,ATLANTICO,BARRANQUILLA,AUTOMOTOR,9045.0,0.0,237.0
2012,80010,ATLANTICO,BARRANQUILLA,MOTOCICLETA,278.0,0.0,181.0
2012,80780,ATLANTICO,BARANOA,AUTOMOTOR,531.0,0.0,7.0
2012,80780,ATLANTICO,BARANOA,MOTOCICLETA,5719.0,0.0,11.0
2012,81001,ARAUCA,ARAUCA,AUTOMOTOR,90.0,2.0,21.0
2012,81001,ARAUCA,ARAUCA,MOTOCICLETA,2292.0,69.0,27.0
2012,81065,ARAUCA,ARAUQUITA,AUTOMOTOR,2.0,10.0,1.0
2012,81065,ARAUCA,ARAUQUITA,MOTOCICLETA,0.0,8.0,6.0
2012,81220,ARAUCA,CRAVO NORTE,MOTOCICLETA,0.0,1.0,0.0
2012,81300,ARAUCA,FORTUL,AUTOMOTOR,0.0,7.0,3.0
2012,81300,ARAUCA,FORTUL,MOTOCICLETA,0.0,5.0,4.0
2012,81370,ATLANTICO,CAMPO DE LA CRUZ,MOTOCICLETA,0.0,0.0,1.0
2012,81410,ATLANTICO,CANDELARIA,MOTOCICLETA,0.0,0.0,1.0
2012,81591,ARAUCA,PUERTO RONDON,AUTOMOTOR,0.0,0.0,2.0
2012,81736,ARAUCA,SARAVENA,AUTOMOTOR,3.0,11.0,13.0
2012,81736,ARAUCA,SARAVENA,MOTOCICLETA,1157.0,12.0,12.0
2012,81794,ARAUCA,TAME,AUTOMOTOR,32.0,8.0,14.0
2012,81794,ARAUCA,TAME,MOTOCICLETA,1831.0,25.0,21.0
2012,82960,ATLANTICO,GALAPA,AUTOMOTOR,54.0,0.0,10.0
2012,82960,ATLANTICO,GALAPA,MOTOCICLETA,4560.0,0.0,1.0
2012,83720,ATLANTICO,JUAN DE ACOSTA,AUTOMOTOR,0.0,0.0,1.0
2012,83720,ATLANTICO,JUAN DE ACOSTA,MOTOCICLETA,0.0,0.0,4.0
2012,84210,ATLANTICO,LURUACO,AUTOMOTOR,0.0,0.0,1.0
2012,84210,ATLANTICO,LURUACO,MOTOCICLETA,0.0,0.0,2.0
2012,84330,ATLANTICO,MALAMBO,AUTOMOTOR,1.0,0.0,14.0
2012,84330,ATLANTICO,MALAMBO,MOTOCICLETA,1.0,0.0,25.0
2012,84360,ATLANTICO,MANATI,AUTOMOTOR,0.0,0.0,1.0
2012,84360,ATLANTICO,MANATI,MOTOCICLETA,0.0,0.0,1.0
2012,85001,CASANARE,YOPAL,AUTOMOTOR,706.0,9.0,16.0
2012,85001,CASANARE,YOPAL,MOTOCICLETA,1836.0,104.0,58.0
2012,85010,CASANARE,AGUAZUL,AUTOMOTOR,799.0,2.0,2.0
2012,85010,CASANARE,AGUAZUL,MOTOCICLETA,5059.0,8.0,7.0
2012,85125,CASANARE,HATO COROZAL,AUTOMOTOR,0.0,1.0,1.0
2012,85125,CASANARE,HATO COROZAL,MOTOCICLETA,0.0,1.0,0.0
2012,85139,CASANARE,MANI,AUTOMOTOR,0.0,3.0,0.0
2012,85139,CASANARE,MANI,MOTOCICLETA,0.0,5.0,3.0
2012,85162,CASANARE,MONTERREY,AUTOMOTOR,0.0,2.0,0.0
2012,85162,CASANARE,MONTERREY,MOTOCICLETA,0.0,7.0,4.0
2012,85200,ATLANTICO,PALMAR DE VARELA,AUTOMOTOR,0.0,0.0,2.0
2012,85200,ATLANTICO,PALMAR DE VARELA,MOTOCICLETA,0.0,0.0,1.0
2012,85225,CASANARE,NUNCHIA,MOTOCICLETA,0.0,0.0,1.0
2012,85230,CASANARE,OROCUE,AUTOMOTOR,0.0,1.0,1.0
2012,85230,CASANARE,OROCUE,MOTOCICLETA,0.0,4.0,2.0
2012,85250,CASANARE,PAZ DE ARIPORO,AUTOMOTOR,0.0,1.0,4.0
2012,85250,CASANARE,PAZ DE ARIPORO,MOTOCICLETA,0.0,8.0,3.0
2012,85263,CASANARE,PORE,AUTOMOTOR,0.0,1.0,0.0
2012,85263,CASANARE,PORE,MOTOCICLETA,0.0,1.0,0.0
2012,85300,CASANARE,SABANALARGA,MOTOCICLETA,0.0,0.0,1.0
2012,85325,CASANARE,SAN LUIS DE PALENQUE,AUTOMOTOR,0.0,1.0,2.0
2012,85410,CASANARE,TAURAMENA,AUTOMOTOR,0.0,2.0,1.0
2012,85410,CASANARE,TAURAMENA,MOTOCICLETA,0.0,4.0,4.0
2012,85430,CASANARE,TRINIDAD,MOTOCICLETA,0.0,0.0,1.0
2012,85440,CASANARE,VILLANUEVA,AUTOMOTOR,5.0,0.0,0.0
2012,85440,CASANARE,VILLANUEVA,MOTOCICLETA,2.0,10.0,4.0
2012,85490,ATLANTICO,PIOJO,AUTOMOTOR,0.0,0.0,2.0
2012,85580,ATLANTICO,POLONUEVO,MOTOCICLETA,0.0,0.0,1.0
2012,85600,ATLANTICO,PONEDERA,AUTOMOTOR,0.0,0.0,4.0
2012,85600,ATLANTICO,PONEDERA,MOTOCICLETA,0.0,0.0,3.0
2012,85730,ATLANTICO,PUERTO COLOMBIA,AUTOMOTOR,1974.0,0.0,5.0
2012,85730,ATLANTICO,PUERTO COLOMBIA,MOTOCICLETA,142.0,0.0,8.0
2012,86001,PUTUMAYO,MOCOA,AUTOMOTOR,84.0,1.0,11.0
2012,86001,PUTUMAYO,MOCOA,MOTOCICLETA,2988.0,43.0,48.0
2012,86060,ATLANTICO,REPELON,MOTOCICLETA,0.0,0.0,3.0
2012,86320,PUTUMAYO,ORITO,AUTOMOTOR,38.0,1.0,2.0
2012,86320,PUTUMAYO,ORITO,MOTOCICLETA,641.0,12.0,11.0
2012,86340,ATLANTICO,SABANAGRANDE,AUTOMOTOR,7.0,0.0,2.0
2012,86340,ATLANTICO,SABANAGRANDE,MOTOCICLETA,12.0,0.0,5.0
2012,86380,ATLANTICO,SABANALARGA,AUTOMOTOR,2.0,0.0,5.0
2012,86380,ATLANTICO,SABANALARGA,MOTOCICLETA,1.0,0.0,6.0
2012,86568,PUTUMAYO,PUERTO ASIS,AUTOMOTOR,33.0,0.0,10.0
2012,86568,PUTUMAYO,PUERTO ASIS,MOTOCICLETA,4340.0,29.0,23.0
2012,86569,PUTUMAYO,PUERTO CAICEDO,AUTOMOTOR,0.0,0.0,1.0
2012,86569,PUTUMAYO,PUERTO CAICEDO,MOTOCICLETA,0.0,3.0,4.0
2012,86571,PUTUMAYO,PUERTO GUZMAN,MOTOCICLETA,0.0,1.0,1.0
2012,86573,PUTUMAYO,PUERTO LEGUIZAMO,MOTOCICLETA,0.0,1.0,2.0
2012,86749,PUTUMAYO,SIBUNDOY,AUTOMOTOR,0.0,0.0,4.0
2012,86749,PUTUMAYO,SIBUNDOY,MOTOCICLETA,0.0,3.0,8.0
2012,86757,PUTUMAYO,SAN MIGUEL,MOTOCICLETA,0.0,1.0,0.0
2012,86760,PUTUMAYO,SANTIAGO,AUTOMOTOR,0.0,0.0,1.0
2012,86850,ATLANTICO,SANTO TOMAS,AUTOMOTOR,0.0,0.0,3.0
2012,86850,ATLANTICO,SANTO TOMAS,MOTOCICLETA,0.0,0.0,5.0
2012,86865,PUTUMAYO,VALLE DEL GUAMUEZ,AUTOMOTOR,10.0,1.0,2.0
2012,86865,PUTUMAYO,VALLE DEL GUAMUEZ,MOTOCICLETA,908.0,9.0,8.0
2012,86885,PUTUMAYO,VILLAGARZON,AUTOMOTOR,7.0,1.0,3.0
2012,86885,PUTUMAYO,VILLAGARZON,MOTOCICLETA,0.0,5.0,8.0
2012,87580,ATLANTICO,SOLEDAD,AUTOMOTOR,325.0,0.0,50.0
2012,87580,ATLANTICO,SOLEDAD,MOTOCICLETA,161.0,0.0,91.0
2012,87700,ATLANTICO,SUAN,MOTOCICLETA,0.0,0.0,2.0
2012,88001,SAN ANDRES ISLAS,SAN ANDRES,AUTOMOTOR,0.0,0.0,1.0
2012,88001,SAN ANDRES ISLAS,SAN ANDRES,MOTOCICLETA,0.0,56.0,19.0
2012,88320,ATLANTICO,TUBARA,AUTOMOTOR,0.0,0.0,1.0
2012,88320,ATLANTICO,TUBARA,MOTOCICLETA,0.0,0.0,1.0
2012,91001,AMAZONAS,LETICIA,AUTOMOTOR,13.0,0.0,1.0
2012,91001,AMAZONAS,LETICIA,MOTOCICLETA,1217.0,10.0,44.0
2012,94001,GUAINIA,INIRIDA,AUTOMOTOR,0.0,0.0,2.0
2012,94001,GUAINIA,INIRIDA,MOTOCICLETA,187.0,0.0,8.0
2012,95001,GUAVIARE,SAN JOSE DEL GUAVIARE,AUTOMOTOR,28.0,1.0,12.0
2012,95001,GUAVIARE,SAN JOSE DEL GUAVIARE,MOTOCICLETA,1402.0,17.0,32.0
2012,95015,GUAVIARE,CALAMAR,MOTOCICLETA,0.0,0.0,4.0
2012,95025,GUAVIARE,EL RETORNO,AUTOMOTOR,0.0,1.0,0.0
2012,95025,GUAVIARE,EL RETORNO,MOTOCICLETA,0.0,0.0,1.0
2012,97001,VAUPES,MITU,MOTOCICLETA,0.0,2.0,5.0
2012,97161,VAUPES,CARURU,MOTOCICLETA,0.0,0.0,1.0
2012,99001,VICHADA,PUERTO CARRENO,AUTOMOTOR,19.0,0.0,4.0
2012,99001,VICHADA,PUERTO CARRENO,MOTOCICLETA,136.0,9.0,8.0
2012,99524,VICHADA,LA PRIMAVERA,AUTOMOTOR,0.0,4.0,0.0
2012,99524,VICHADA,LA PRIMAVERA,MOTOCICLETA,0.0,1.0,0.0
2012,99624,VICHADA,SANTA ROSALIA,AUTOMOTOR,0.0,0.0,1.0
2012,99773,VICHADA,CUMARIBO,AUTOMOTOR,0.0,0.0,1.0
2012,99773,VICHADA,CUMARIBO,MOTOCICLETA,0.0,3.0,13.0
2013,00000,ANTIOQUIA,MEDELLIN,AUTOMOTOR,9915.0,0.0,0.0
2013,00000,ANTIOQUIA,MEDELLIN,MOTOCICLETA,330.0,0.0,0.0
2013,05001,ANTIOQUIA,MEDELLIN,AUTOMOTOR,9915.0,1651.0,0.0
2013,05001,ANTIOQUIA,MEDELLIN,MOTOCICLETA,330.0,4917.0,0.0
2013,05002,ANTIOQUIA,ABEJORRAL,MOTOCICLETA,0.0,1.0,0.0
2013,05030,ANTIOQUIA,AMAGA,AUTOMOTOR,0.0,2.0,0.0
2013,05030,ANTIOQUIA,AMAGA,MOTOCICLETA,0.0,3.0,0.0
2013,05031,ANTIOQUIA,AMALFI,AUTOMOTOR,2.0,0.0,0.0
2013,05031,ANTIOQUIA,AMALFI,MOTOCICLETA,231.0,1.0,0.0
2013,05034,ANTIOQUIA,ANDES,AUTOMOTOR,22.0,0.0,0.0
2013,05034,ANTIOQUIA,ANDES,MOTOCICLETA,804.0,18.0,0.0
2013,05036,ANTIOQUIA,ANGELOPOLIS,MOTOCICLETA,0.0,1.0,0.0
2013,05040,ANTIOQUIA,ANORI,MOTOCICLETA,0.0,1.0,0.0
2013,05042,ANTIOQUIA,SANTA FE DE ANTIOQUIA,MOTOCICLETA,0.0,8.0,0.0
2013,05045,ANTIOQUIA,APARTADO,AUTOMOTOR,41.0,0.0,0.0
2013,05045,ANTIOQUIA,APARTADO,MOTOCICLETA,1992.0,38.0,0.0
2013,05051,ANTIOQUIA,ARBOLETES,MOTOCICLETA,0.0,3.0,0.0
2013,05079,ANTIOQUIA,BARBOSA,AUTOMOTOR,34.0,17.0,0.0
2013,05079,ANTIOQUIA,BARBOSA,MOTOCICLETA,36.0,25.0,0.0
2013,05088,ANTIOQUIA,BELLO,AUTOMOTOR,1005.0,224.0,0.0
2013,05088,ANTIOQUIA,BELLO,MOTOCICLETA,129.0,505.0,0.0
2013,05091,ANTIOQUIA,BETANIA,MOTOCICLETA,0.0,2.0,0.0
2013,05093,ANTIOQUIA,BETULIA,MOTOCICLETA,0.0,3.0,0.0
2013,05101,ANTIOQUIA,CIUDAD BOLIVAR,AUTOMOTOR,7.0,0.0,0.0
2013,05101,ANTIOQUIA,CIUDAD BOLIVAR,MOTOCICLETA,1137.0,2.0,0.0
2013,05113,ANTIOQUIA,BURITICA,AUTOMOTOR,0.0,2.0,0.0
2013,05120,ANTIOQUIA,CACERES,MOTOCICLETA,0.0,2.0,0.0
2013,05129,ANTIOQUIA,CALDAS,AUTOMOTOR,106.0,33.0,0.0
2013,05129,ANTIOQUIA,CALDAS,MOTOCICLETA,273.0,25.0,0.0
2013,05138,ANTIOQUIA,CANASGORDAS,AUTOMOTOR,0.0,2.0,0.0
