DEPARTAMENTO,MUNICIPIO,CODIGO DANE,CLASE BIEN,FECHA HECHO,CANTIDAD,TIPO_VEHICULO,AÑO,CODIGO_DANE_MUNICIPIO
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,50010
CESAR,LA JAGUA DE IBIRICO,20400,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,20400
PUTUMAYO,PUERTO ASIS,86568,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,86568
CASANARE,YOPAL (CT),85001,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,85001
HUILA,RIVERA,41615,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,41615
VALLE,YUMBO,76892,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,76892
VALLE,CALI (CT),76001,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,76001
MAGDALENA,SITIONUEVO,47745,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,47745
ATLANTICO,SABANALARGA,86380,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,86380
SANTANDER,BARRANCABERMEJA,68081,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,68081
BOYACA,DUITAMA,15238,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,15238
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,87580
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,53600
CESAR,SAN DIEGO,20750,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,20750
MAGDALENA,GUAMAL,47318,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,47318
NORTE DE SANTANDER,OCANA,54498,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,54498
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,20001
HUILA,ISNOS,41359,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,41359
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,11001
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,25843,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,25843
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,54001
CAUCA,PIENDAMO,19548,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,19548
CESAR,SAN ALBERTO,20710,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,20710
CAUCA,PATIA,19532,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,19532
CASANARE,AGUAZUL,85010,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,85010
ANTIOQUIA,CANASGORDAS,51380,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,51380
NARINO,TAMINANGO,52786,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,52786
NARINO,PASTO (CT),52001,MOTOCICLETA,2023-09-11,1,MOTOCICLETA,2023,52001
SANTANDER,BUCARAMANGA (CT),68001,CAMIONETA,2023-09-11,1,AUTOMOTOR,2023,68001
MAGDALENA,SANTA MARTA (CT),47001,AUTOMOVIL,2023-09-11,1,AUTOMOTOR,2023,47001
CESAR,PAILITAS,20517,AUTOMOVIL,2023-09-11,1,AUTOMOTOR,2023,20517
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2023-09-11,1,AUTOMOTOR,2023,11001
CAUCA,SILVIA,19743,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,19743
MAGDALENA,ZONA BANANERA,47980,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,47980
AMAZONAS,LETICIA (CT),91001,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,91001
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,50010
SANTANDER,SABANA DE TORRES,68655,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,68655
ANTIOQUIA,TURBO,58370,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,58370
VALLE,CALI (CT),76001,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,76001
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,11001
ANTIOQUIA,TARAZA,57900,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,57900
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,87580
ANTIOQUIA,BARBOSA,50790,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,50790
BOLIVAR,CICUCO,13188,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,13188
HUILA,NEIVA (CT),41001,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,41001
HUILA,PITALITO,41551,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,41551
VALLE,LA CUMBRE,76377,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,76377
VICHADA,PUERTO CARRENO (CT),99001,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,99001
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,20001
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,73001
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,50880
SANTANDER,SAN VICENTE DE CHUCURI,68689,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,68689
ANTIOQUIA,HISPANIA,53530,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,53530
ARAUCA,ARAUCA (CT),81001,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,81001
CESAR,EL PASO,20250,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,20250
CORDOBA,SAHAGUN,23660,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,23660
VALLE,CAICEDONIA,76122,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,76122
VALLE,JAMUNDI,76364,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,76364
CAQUETA,LA MONTANITA,18410,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,18410
CAUCA,INZA,19355,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,19355
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,50001
HUILA,SUAZA,41770,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,41770
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,80010
BOYACA,SOATA,15753,MOTOCICLETA,2023-09-12,1,MOTOCICLETA,2023,15753
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2023-09-12,1,AUTOMOTOR,2023,50010
SANTANDER,BUCARAMANGA (CT),68001,AUTOMOVIL,2023-09-12,1,AUTOMOTOR,2023,68001
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2023-09-12,1,AUTOMOTOR,2023,11001
BOGOTA,BOGOTA D.C. (CT),11001,TRACTO CAMION,2023-09-12,1,AUTOMOTOR,2023,11001
CORDOBA,MONTERIA (CT),23001,CAMIONETA,2023-09-12,1,AUTOMOTOR,2023,23001
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,20001
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,50010
TOLIMA,FRESNO,73283,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,73283
MAGDALENA,CIENAGA,47189,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,47189
ATLANTICO,PIOJO,85490,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,85490
HUILA,VILLAVIEJA,41872,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,41872
CESAR,CURUMANI,20228,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,20228
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,54001
TOLIMA,COYAIMA,73217,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,73217
VALLE,CANDELARIA,76130,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,76130
CUNDINAMARCA,MADRID,25430,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,25430
NORTE DE SANTANDER,OCANA,54498,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,54498
ARAUCA,ARAUCA (CT),81001,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,81001
CESAR,SAN MARTIN,20770,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,20770
NORTE DE SANTANDER,BOCHALEMA,54099,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,54099
VALLE,PALMIRA,76520,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,76520
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,68001
TOLIMA,PALOCABILDO,73520,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,73520
CORDOBA,MONTERIA (CT),23001,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,23001
CUNDINAMARCA,SIMIJACA,25745,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,25745
PUTUMAYO,PUERTO GUZMAN,86571,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,86571
CUNDINAMARCA,FUQUENE,25288,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,25288
MAGDALENA,CERRO SAN ANTONIO,47161,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,47161
CAUCA,PAEZ,19517,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,19517
CAUCA,CALDONO,19137,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,19137
CUNDINAMARCA,PUERTO SALGAR,25572,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,25572
ANTIOQUIA,YARUMAL,58870,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,58870
TOLIMA,IBAGUE (CT),73001,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,73001
VALLE,CALI (CT),76001,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,76001
GUAJIRA,SAN JUAN DEL CESAR,44650,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,44650
MAGDALENA,SANTA MARTA (CT),47001,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,47001
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2023-09-13,1,MOTOCICLETA,2023,11001
SANTANDER,BUCARAMANGA (CT),68001,AUTOMOVIL,2023-09-13,1,AUTOMOTOR,2023,68001
CORDOBA,LORICA,23417,CAMIONETA,2023-09-13,1,AUTOMOTOR,2023,23417
VALLE,JAMUNDI,76364,CAMIONETA,2023-09-13,1,AUTOMOTOR,2023,76364
CAUCA,POPAYAN (CT),19001,CAMIONETA,2023-09-13,1,AUTOMOTOR,2023,19001
VALLE,PALMIRA,76520,CAMIONETA,2023-09-13,1,AUTOMOTOR,2023,76520
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2023-09-13,1,AUTOMOTOR,2023,50010
META,GRANADA,50313,AUTOMOVIL,2023-09-13,1,AUTOMOTOR,2023,50313
ANTIOQUIA,MUTATA,54800,CAMIONETA,2023-09-13,1,AUTOMOTOR,2023,54800
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2023-09-13,1,AUTOMOTOR,2023,11001
ANTIOQUIA,LA ESTRELLA,53800,AUTOMOVIL,2023-09-13,1,AUTOMOTOR,2023,53800
ATLANTICO,PUERTO COLOMBIA,85730,AUTOMOVIL,2023-09-13,1,AUTOMOTOR,2023,85730
CUNDINAMARCA,CHOCONTA,25183,CAMIONETA,2023-09-13,1,AUTOMOTOR,2023,25183
HUILA,PITALITO,41551,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,41551
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,50010
NORTE DE SANTANDER,ABREGO,54003,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,54003
CESAR,SAN MARTIN,20770,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,20770
CESAR,AGUACHICA,20011,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,20011
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,11001
BOLIVAR,SANTA ROSA DEL SUR,13688,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,13688
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,54001
CUNDINAMARCA,QUIPILE,25596,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,25596
CUNDINAMARCA,SOACHA,25754,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,25754
SANTANDER,BUCARAMANGA (CT),68001,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,68001
CAUCA,ALMAGUER,19022,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,19022
SANTANDER,FLORIDABLANCA,68276,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,68276
VALLE,CALI (CT),76001,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,76001
RISARALDA,PEREIRA (CT),66001,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,66001
MAGDALENA,ZAPAYAN,47960,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,47960
BOLIVAR,MONTECRISTO,13458,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,13458
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,27001
META,VISTAHERMOSA,50711,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,50711
ANTIOQUIA,LA UNION,54000,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,54000
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,53600
TOLIMA,CARMEN DE APICALA,73148,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,73148
NORTE DE SANTANDER,BOCHALEMA,54099,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,54099
CAUCA,PURACE,19585,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,19585
ANTIOQUIA,DON MATIAS,52370,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,52370
TOLIMA,ESPINAL,73268,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,73268
MAGDALENA,SITIONUEVO,47745,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,47745
TOLIMA,FLANDES,73275,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,73275
ARAUCA,ARAUCA (CT),81001,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,81001
VALLE,TULUA,76834,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,76834
CAUCA,MIRANDA,19455,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,19455
ANTIOQUIA,SABANETA,56310,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,56310
CUNDINAMARCA,GRANADA,25312,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,25312
ANTIOQUIA,CISNEROS,51900,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,51900
VALLE,CARTAGO,76147,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,76147
ATLANTICO,SOLEDAD,87580,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,87580
ANTIOQUIA,ANDES,50340,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,50340
SANTANDER,SABANA DE TORRES,68655,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,68655
ANTIOQUIA,RIONEGRO,56150,MOTOCICLETA,2023-09-14,1,MOTOCICLETA,2023,56150
AMAZONAS,LETICIA (CT),91001,VEHICULO PANEL,2023-09-14,1,AUTOMOTOR,2023,91001
ANTIOQUIA,BELLO,50880,CAMPERO,2023-09-14,1,AUTOMOTOR,2023,50880
NARINO,ALDANA,52022,CAMIONETA,2023-09-14,1,AUTOMOTOR,2023,52022
CUNDINAMARCA,EL COLEGIO,25245,CAMIONETA,2023-09-14,1,AUTOMOTOR,2023,25245
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2023-09-14,1,AUTOMOTOR,2023,11001
BOGOTA,BOGOTA D.C. (CT),11001,CAMION,2023-09-14,1,AUTOMOTOR,2023,11001
NARINO,BUESACO,52110,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,52110
CESAR,VALLEDUPAR (CT),20001,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,20001
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,50010
ANTIOQUIA,SAN RAFAEL,56670,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,56670
NARINO,PASTO (CT),52001,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,52001
SANTANDER,BARRANCABERMEJA,68081,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,68081
CUNDINAMARCA,FUQUENE,25288,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,25288
META,VILLAVICENCIO (CT),50001,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,50001
VALLE,PRADERA,76563,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,76563
ANTIOQUIA,RETIRO,56070,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,56070
CAUCA,BALBOA,19075,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,19075
HUILA,NEIVA (CT),41001,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,41001
CUNDINAMARCA,MOSQUERA,25473,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,25473
BOYACA,SAMACA,15646,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,15646
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,11001
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,27001
VALLE,RESTREPO,76606,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,76606
SUCRE,MAJAGUAL,70429,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,70429
VALLE,PALMIRA,76520,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,76520
VALLE,FLORIDA,76275,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,76275
NARINO,IPIALES,52356,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,52356
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,54001
CAQUETA,CURILLO,18205,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,18205
ATLANTICO,BARRANQUILLA (CT),80010,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,80010
VALLE,TULUA,76834,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,76834
GUAJIRA,URIBIA,44847,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,44847
VALLE,CALI (CT),76001,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,76001
GUAJIRA,RIOHACHA (CT),44001,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,44001
CAUCA,TIMBIO,19807,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,19807
CUNDINAMARCA,CAJICA,25126,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,25126
CUNDINAMARCA,FACATATIVA,25269,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,25269
NORTE DE SANTANDER,PAMPLONITA,54520,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,54520
VALLE,GUACARI,76318,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,76318
MAGDALENA,NUEVA GRANADA,47460,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,47460
NARINO,IPIALES,52356,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,52356
ANTIOQUIA,ENVIGADO,52660,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,52660
BOYACA,TIBANA,15804,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,15804
CAUCA,CALOTO,19142,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,19142
CAUCA,POPAYAN (CT),19001,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,19001
CAUCA,PATIA,19532,MOTOCICLETA,2023-09-15,1,MOTOCICLETA,2023,19532
TOLIMA,ROVIRA,73624,VOLQUETA,2023-09-15,1,AUTOMOTOR,2023,73624
VALLE,PALMIRA,76520,AUTOMOVIL,2023-09-15,1,AUTOMOTOR,2023,76520
ANTIOQUIA,BELLO,50880,AUTOMOVIL,2023-09-15,1,AUTOMOTOR,2023,50880
BOYACA,VENTAQUEMADA,15861,CAMIONETA,2023-09-15,1,AUTOMOTOR,2023,15861
ANTIOQUIA,ENVIGADO,52660,AUTOMOVIL,2023-09-15,1,AUTOMOTOR,2023,52660
CAUCA,MERCADERES,19450,AUTOMOVIL,2023-09-15,1,AUTOMOTOR,2023,19450
ATLANTICO,BARRANQUILLA (CT),80010,TAXI,2023-09-15,1,AUTOMOTOR,2023,80010
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2023-09-15,1,AUTOMOTOR,2023,50010
BOGOTA,BOGOTA D.C. (CT),11001,BUS,2023-09-15,1,AUTOMOTOR,2023,11001
BOGOTA,BOGOTA D.C. (CT),11001,CAMION,2023-09-15,1,AUTOMOTOR,2023,11001
NARINO,LA CRUZ,52378,AUTOMOVIL,2023-09-15,1,AUTOMOTOR,2023,52378
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2023-09-15,1,AUTOMOTOR,2023,11001
HUILA,NEIVA (CT),41001,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,41001
HUILA,PITALITO,41551,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,41551
BOLIVAR,SAN JACINTO,13654,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,13654
CAUCA,CALDONO,19137,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,19137
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,50010
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,11001
TOLIMA,ORTEGA,73504,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,73504
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,53600
SANTANDER,FLORIDABLANCA,68276,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,68276
HUILA,TIMANA,41807,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,41807
HUILA,TELLO,41799,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,41799
VALLE,CAICEDONIA,76122,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,76122
HUILA,GARZON,41298,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,41298
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,54001
VALLE,CALI (CT),76001,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,76001
SUCRE,MAJAGUAL,70429,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,70429
ANTIOQUIA,CONCEPCION,52060,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,52060
VALLE,PALMIRA,76520,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,76520
CUNDINAMARCA,EL COLEGIO,25245,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,25245
NARINO,BUESACO,52110,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,52110
VALLE,GUADALAJARA DE BUGA,76111,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,76111
TOLIMA,SUAREZ,73770,MOTOCICLETA,2023-09-16,1,MOTOCICLETA,2023,73770
CAUCA,SANTANDER DE QUILICHAO,19698,CAMIONETA,2023-09-16,1,AUTOMOTOR,2023,19698
ANTIOQUIA,MEDELLIN (CT),50010,AUTOMOVIL,2023-09-16,1,AUTOMOTOR,2023,50010
BOGOTA,BOGOTA D.C. (CT),11001,AUTOMOVIL,2023-09-16,1,AUTOMOTOR,2023,11001
CAUCA,PATIA,19532,CAMIONETA,2023-09-16,1,AUTOMOTOR,2023,19532
NARINO,TUQUERRES,52838,AUTOMOVIL,2023-09-16,1,AUTOMOTOR,2023,52838
VALLE,CALI (CT),76001,CAMIONETA,2023-09-16,1,AUTOMOTOR,2023,76001
BOGOTA,BOGOTA D.C. (CT),11001,CAMIONETA,2023-09-16,1,AUTOMOTOR,2023,11001
ANTIOQUIA,BELLO,50880,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,50880
ANTIOQUIA,MEDELLIN (CT),50010,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,50010
CAUCA,CALOTO,19142,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,19142
CESAR,LA JAGUA DE IBIRICO,20400,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,20400
SANTANDER,SUCRE,68773,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,68773
HUILA,PITALITO,41551,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,41551
ANTIOQUIA,ITAGUI,53600,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,53600
VALLE,SAN PEDRO,76670,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,76670
PUTUMAYO,PUERTO ASIS,86568,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,86568
MAGDALENA,PLATO,47555,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,47555
TOLIMA,MELGAR,73449,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,73449
CHOCO,QUIBDO (CT),27001,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,27001
META,PUERTO RICO,50590,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,50590
NORTE DE SANTANDER,CUCUTA (CT),54001,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,54001
CAUCA,PURACE,19585,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,19585
VALLE,CALI (CT),76001,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,76001
BOGOTA,BOGOTA D.C. (CT),11001,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,11001
ANTIOQUIA,LA UNION,54000,MOTOCICLETA,2023-09-17,1,MOTOCICLETA,2023,54000
